id,title
81554,"Serbel: liberating an enemy security post in the Sozme Qala district"
81555,"Takhar: The enemy soldiers were defeated in the Namak Ab district"
81556,"Destruction of two armored vehicles and an enemy vehicle, and the killing and wounding of 5 puppet soldiers in the center of Samnan Province"
81558,"Ghazni: The enemy soldiers blew up the doors of houses in the Shaljar district"
81559,"Ghazni: The common enemy soldiers broke down the doors of civilian homes and killed three of them in the Shaljar district"
81563,"Serbel: liberating large areas and five security points in the district of Sozme Qala"
81564,"Zabul: The common enemy soldiers raided civilian homes in the Shahr-e-Safa district"
81566,"Serbel: A militia was killed and another wounded in the district of Sozme Qala"
81567,"Ghor: The militia fled from 20 villages in Firouzkouh district"
81568,"Helmand: A soldier and militia sniper rifle in the Gresik district"
81569,"Helmand: A policeman was killed in Lashkargah State Center"
81570,"Helmand: Two soldiers were sniped in Greshik district"
81571,"Farah: The enemy soldiers burned down a house and a pile of wheat, and broke solar panels in Khaxvid district"
81572,"Farah: 3 militiamen surrender to the mujahideen in Bergman district"
81573,"Herat: An employee of the intelligence network was killed in Shindand District"
81574,"Herat: An attack on a security post in the Kahsan district"
81575,"Herat: Liberation of a security post in Jotha district"
81576,"Herat: Armed attacks on security checkpoints and the killing of 6 puppet soldiers in Rabat Sinji district"
81577,"Badghis: A security post was liberated and 4 soldiers were wounded in Qalaa Nou district"
81578,"Herat: A soldier was killed in an attack on an enemy security post in the Aderskin district"
81579,"Kandahar: Security post liberated, 8 soldiers killed in Maywand district"
81580,"Kandahar: 4 puppet soldiers were killed in Zari district"
81581,"Kandahar: destruction of an enemy armored vehicle in the Shaulikot district"
81582,"Kandahar: The enemy's logistical and armored vehicle was detonated in Khakriz district"
81583,"Kandahar: Detonation of a Ranger car for the puppet army in Nish district"
81584,"Badghis: 4 checkpoints liberated, 9 puppet soldiers were killed, and 26 others were wounded in Margab district"
81585,"Kandahar: Detonation of the enemy's armored vehicle in the Khakrez district"
81588,"The killing of an agent soldier in the state center of Maidan Wardak"
81590,"Brown: A missile attack on a military base of the occupying enemy"
81591,"Wardak Square: Two soldiers were killed in Sayed Abad District"
81592,"Ghazni: 8 million were killed and injured in the Karabakh district"
81593,"Kabul: A security post was liberated, and 6 soldiers were killed and wounded in the Burji area"
81594,"Liberating two security points and 10 villages in the central district of Baghlan"
81595,"Parwan: Liberation of a security post for the puppet army in the Siah Jarad District"
81596,"Balkh: A commander and 7 soldiers were killed and 10 others were wounded in Dawlat Abad district"
81634,"Wardak Square: 4 soldiers were killed as a result of an attack on a military barracks in the Narkh district"
81638,"Destruction of the enemy's armored vehicle, two soldiers, and wounding another in the special district of Balkh"
81640,"Kandahar: 4 soldiers killed and 3 wounded in Shaulikot"
81641,"Herat: Attack on puppet army soldiers in Pashtun Zargoun"
81642,"Herat: Sniper rifle of a puppet soldier in Shindand"
81643,"Zabol: A commander was killed and his car was seized in Arghandab"
81644,"Herat: Attack on a security post in Zinda Jan"
81645,"Zabul: 4 armored vehicles were destroyed and a quantity of equipment was seized in Mizanah District"
81646,"Zabul: 5 civilians were killed as a result of the bombing of the occupying forces in Shajwi"
81649,"An attack on an enemy security point in the center of Ghazni Province"
81653,"Khost: Two policemen were injured as a result of an explosion in Dorra Ji district"
81656,"Security post liberated, armored vehicle destroyed, and five soldiers killed at Logger State Center"
81657,"Three puppet soldiers were killed and wounded in Laghman Province"
81658,"Farah: Execution of a retribution ruling against the murderer of 11 civilians in Khaxvid District"
81659,"Kandahar: 3 puppet soldiers killed in Khakriz district"
81660,"Kandahar: Civilian martyrdom by the enemy in Khakriz"
81662,"A mine explosion in an armored personnel carrier of the Kandahar city"
81663,"Herat: A soldier surrenders to the mujahideen in Gorian district"
81664,"Gore: Capture a puppet soldier in Sager"
81665,"Helmand: Two soldiers were sniped in Greshik district"
81666,"Helmand: An armored tactical explosion of the puppet army in the Siraj River District"
81667,"Helmand: Sniper rifle of a puppet soldier in Marjah district"
81668,"Helmand: The soldiers of the common enemy captured three civilians in the district of Kajki"
81669,"Helmand: Two soldiers sniped in Nad Ali district"
81670,"Farah: 7 militias surrender to the mujahideen in the Bergmen district and the state center"
81672,"Brown: An attack on enemy soldiers in Syed Dakhil"
81673,"Ghazni: The enemy's raid on a school and a village in Khawaja Omari"
81674,"Ghazni: Attack on a security post in the center of the Wilayat"
81675,"Baghlan: An armored vehicle was destroyed, a commander and two policemen were wounded, and others were killed in Dushi district"
81677,"Kabul: An intelligence employee was killed and another wounded in the eighth security zone"
81678,"Wardak Square: A soldier was killed in the Directorate of Narch"
81679,"An attack on the center of Pak district in Khost state"
81680,"Khost: A militia was killed and two others were captured in Jaji Medan District"
81681,"Laghman: Attack on a security post, and 3 militiamen were killed and wounded in Alishink District"
81682,"Takhar: liberating an enemy military base in the Ashkmesh district"
81683,"Kapisa: Two enemy soldiers were wounded in the Tjab district"
81685,"8 militiamen and a soldier surrender to the mujahideen in Baghlan province"
81688,"Herat: Two checkpoints were liberated, 4 soldiers were killed and 5 others were wounded in Aubah district"
81689,"Helmand: A checkpoint was liberated, and two policemen were killed in Nawa"
81690,"Herat: Two commanders along with 15 soldiers surrender to the Mujahideen in Farsi"
81691,"Badghis: Capture of a puppet soldier in the Sunk Hatch District"
81693,"Farah: 3 puppet soldiers were killed in Bashtroud"
81694,"Kandahar: There is no truth to the claim of martyrdom of the mujahideen in the district of Argistan"
81695,"Badghis: Two civilian homes were destroyed as a result of the enemy's bombardment in Morghab district"
81697,"Kandahar: The enemy targeted guesthouses and civilian homes in Maywand district"
81698,"Kandahar: A puppet soldier killed and others wounded in Khakriz"
81699,"Farah: Details of the enemy's crime in the Balabluk District"
81700,"Farah: The liberation of a checkpoint, killing and wounding 7 soldiers and destroying two armored vehicles in the center of the state"
81702,"Destroying an enemy armored vehicle in the center of Ghazni Province, killing and wounding 15 soldiers"
81703,"Parwan: 7 soldiers were killed and wounded as a result of an explosion in Bagram district"
81704,"Ghazni: Attack on enemy soldiers, killing and wounding 3 puppet soldiers in the Wilaya center"
81705,"Parwan: A security post was liberated, and 4 soldiers were killed and wounded in the Koh Safi district"
81707,"Barwan: An attack on the building of the Jabal Al-Sarraj district, the security command building, and other centers of the enemy"
81708,"Takhar: nullifying the enemy's attack on the Mujahideen in the district of Bahar"
81709,"Khost: Enemy vehicle is destroyed and a puppet soldier is wounded in Alishiro"
81710,"Kapisa: 3 militiamen were wounded in Tjab district"
81711,"Jawzjan: A policeman surrenders to the mujahideen in Meridian"
81712,"Ghazni: Civilians were killed as a result of enemy fire in Khawaja Omari district"
81713,"Kabul: An attack on the Anar Bagh point in the Sarobi district"
81714,"Ghazni: Attacked the enemy soldiers in Khawaja Omari"
81715,"Khost: Attack on enemy soldiers in Musa Khail District"
81717,"Attack on puppet army soldiers in the center of Ghazni Province"
81718,"Koner: Officer Killed, Enemy Flee in Ghaziabad"
81720,"Ghazni: A militia commander was killed in Dehik"
81721,"Ghazni: 11 civilians were killed as a result of the bombing of the occupying forces in Shaljar"
81722,"Ghazni: A puppet soldier was killed in the Maqar district"
81723,"Kapisa: Two puppet soldiers were killed in Najrab"
81724,"Luger: The enemy looted civilian homes and shops, 4 civilians were martyred, and others were wounded in Muhammadaga"
81725,"Farah: An armored vehicle was destroyed, and all its occupants were killed and wounded in the Peshtroud District"
81726,"Farah: The enemy fled from a military base in the district of Bakwa"
81727,"Takhar: liberating a security post in the Iskamish district"
81728,"Herat: A checkpoint was liberated and two soldiers were killed in the Gisht district"
81729,"Kabul: A puppet soldier was killed as a result of an attack on a security post in Mushi"
81730,"Farah: The enemy soldiers killed 3 prisoners in the Balabluk district"
81733,"Helmand: Sniper rifle of a puppet soldier in Marjah district"
81734,"Helmand: 3 policemen sniped from Gresik district"
81735,"Zabul: Soldiers of the occupying forces and puppets killed 10 civilians in Mizanah district"
81736,"Herat: A soldier surrenders to the mujahideen in Shindand district"
81737,"Helmand: 5 civilians and 3 other families were killed in Jerashk district"
81739,"Kapisa: A militia agent was killed in Tajab"
81740,"Wardak Square: Two soldiers were killed in the state center"
81741,"Ghazni: The enemy was raiding a wedding ceremony in the Karabakh district"
81742,"Ghazni: 3 civilians were killed as a result of the bombing by drones of the occupying forces in the Shaljar district"
81744,"Farah: The enemy fled two checkpoints in the Bikwa district"
81745,"Farah: 4 policemen surrender to the mujahideen in the center of the Wilayat"
81746,"Kandahar: A mine explosion in Shaulikot District"
81747,"Kandahar: A mine explosion in Shaulikot enemy soldiers"
81748,"Jawzjan: A militia killed in Sheberghan district"
81749,"Wardak Square: The killing of a puppet soldier in Deira Jalrez"
81750,"Kapisa: A militia was killed as a result of an explosion in the Tjab district"
81752,"Join a commander of the mujahideen in the central district of Baghlan"
81753,"Badakhshan: Three militiamen were wounded in Yiftl Bayen district"
81754,"Khost: Attack on puppet police in Nader Shah Kot district"
81755,"Koner: An attack on a militia checkpoint in the Sarcano District"
81757,"The common enemy soldiers looted three shops in the center of Ghazni Province"
81759,"Rocket attack on an occupying enemy's campaign center, destroying a car and killing four officers at the Logger State Center"
81760,"Laghman: An attack on a security post, and there were deaths and injuries among the enemy in the district of Dawlat Shah"
81763,"Three militias join the mujahideen in the central district of Baghlan"
81764,"Wardak Square: 4 puppet soldiers were killed in Sayed Abad district"
81765,"Attack on a security point of the puppet police in the district of Ghazni"
81766,"Khost: One soldier was killed and another wounded in Duh Mandah district"
81767,"Ghazni: Two active soldiers were killed in Qurbagh district"
81768,"Luger: The soldiers of the common enemy raided the homes of civilians and plundered his wealth in the district of Muhammad Agha"
81769,"Luger: 3 militiamen were killed in Mohamed Agha district"
81771,"An unjust leader of the puppet army was wounded and 3 of his bodyguards were killed in Arghandab district, Kandahar state"
81772,"Distribution of 2,700 copies of the quorum educational books for religious and modern schools in the state of Farah by education officials in the Islamic Emirate"
81773,"Targeting a puppet policeman in Nadali district, Helmand province"
81774,"Two commanders and two policemen were killed in an attack on a security checkpoint in the Jerashk District in Helmand Province"
81775,"Sniping of 4 policemen in the Hyderabad district of Helmand state"
81776,"Civilians were wounded in artillery shelling of the enemy in Helmand"
81777,"2 militia members were wounded in Shindand district, Herat state"
81778,"Surrounding the district of Bashtroud in the state of Farah and thwarting the enemy's attempts to break the siege"
81779,"Balkh: Two armored vehicles were destroyed and casualties were inflicted on the enemy in Jamtal district"
81784,"Luger: Attack on an enemy convoy in the state center"
81785,"Kapisa: One soldier was killed and another wounded in Tajab"
81787,"Herat: 5 soldiers were killed and wounded, including an important commander in Obi District"
81788,"Brown: An attack on an enemy military base in Shinwari district"
81789,"Nangarhar: Six soldiers joined the mujahideen in Sarakhrod District"
81790,"A militia commander and his bodyguard were killed in the Balkh Special Directorate"
81791,"Balkh: Two armored vehicles were destroyed, and 5 soldiers were killed and wounded in the district of Chamtal"
81792,"A militia was killed and another wounded in the central Baghlan district"
81793,"Ghazni: 4 puppet soldiers were killed and wounded in De Yek district"
81794,"Ghazni: Rockets were fired by the enemy at civilian homes in Dehik district"
81795,"Wardak Square: Two soldiers were killed in the state center"
81796,"Ghazni: The civilian car was targeted by the enemy in Dehik district"
81797,"Wardak Square: 7 armored cars and a Ranger car were destroyed, and 19 soldiers were killed and wounded in the Cidabad district"
81799,"Zabol: An imam of a mosque was killed and civilians were wounded in an airstrike by an occupying enemy drone in the Siuri district"
81800,"Luger: Two trucks and an armored vehicle were destroyed, and 7 soldiers were killed and wounded in the state center"
81802,"Kandahar: Two puppet soldiers were killed in Nish district"
81803,"Herat: 12 civilians were killed and 35 families were displaced as a result of a common enemy raid in Pashtun Zargoun district"
81804,"Badghis: A father and two of his children were killed by enemy shells, and a woman and several children were wounded by enemy shells"
81805,"Herat: A Ranger car was destroyed, 3 soldiers were killed and 3 others were wounded in Zinda Jan"
81806,"Farah: Liberation of a large area and the capture of militiamen with a large quantity of weapons in Bergman district"
81807,"Gur: Breaking the doors of homes in Dolina"
81808,"Wardak Square: The killing of a puppet soldier in the Directorate of Narch"
81811,"Ranger car is destroyed, and the Commander in Chief of Wardak State and his bodyguard are killed at Brown State Center"
81812,"Kapisa: The enemy soldiers raided civilian homes in Najrab district"
81813,"Kapisa: 9 soldiers were killed and wounded in Najrab district"
81814,"Kapisa: Musharraf and a student were wounded by enemy fire in Tjab district"
81815,"Kunduz: Attack on enemy soldiers in the district of Chahardara"
81817,"Kabul: An attack on a security post in Mushi district"
81818,"Ranger vehicle destroyed, and 5 soldiers killed in Khost State Center"
81819,"Badakhshan: A militia was wounded in the district of Bahar"
81820,"Destruction of an enemy Ranger vehicle in Brown State Center"
81821,"Wardak Square: The enemy soldiers bombed civilian homes in Sayed Abad district"
81822,"Badakhshan: Militias join the mujahideen in Arjo district"
81823,"Badakhshan: large areas of the enemy's presence have been cleared in Arjo district"
81827,"Kandahar: 8 soldiers were killed and wounded as a result of explosions in Shaulikot district"
81828,"Kandahar: An armored vehicle and a motorcycle were detonated, and two soldiers were killed in Shaulikot district"
81829,"Kandahar: liberation of a military base for the puppet enemy in Panjwayi District"
81830,"Two soldiers join the mujahideen in the center of the state of Maidan Wardak"
81831,"Badakhshan: Clashes with commandos in Bahar district"
81832,"Balkh: 2 enemy armored vehicles were destroyed, and 4 puppet soldiers were killed and wounded in the Chemtal district"
81833,"An enemy attack was repelled, and a commander was wounded in Badakhshan Province"
81834,"Ghazni: Attack on puppet army soldiers in the August Bend district"
81835,"Baghlan: An enemy armored vehicle fell into an abyss, and 5 soldiers were killed in Baraka District"
81837,"Gur: Two civilians were killed and two others were wounded in Firouzkouh district"
81838,"Farah: The enemy soldiers killed a civilian and wounded two others in the Peshtroud District"
81839,"Helmand: A policeman was killed and another wounded in Nawa District"
81840,"Zabul: Rocket attack on the center of Shamlzo District, killing two soldiers and wounding 4 others"
81841,"Helmand: An armored vehicle and two soldiers were targeted in the Nad Ali district"
81842,"Zabul: A soldier surrenders to the mujahideen in the Qalat district"
81843,"Helmand: A puppet soldier was killed in Washer district"
81844,"Zabul: An armed attack on an enemy security point in the Mizanah district"
81845,"Zabul: Targeting an enemy armored vehicle with a missile in the Shagwi district"
81846,"Zabul: An attack on the enemy's campaign center in the Atger district"
81847,"Kunduz: The enemy soldiers inflicted heavy losses on civilians in the Jhar Darra district"
81849,"Ghazni: 3 puppet soldiers were wounded in the Shaljar District"
81851,"Khost: A policeman was injured in Sperry District"
81854,"Herat: A mine planted by the mujahideen was defused in the Aderskin district"
81855,"Zabul: A car was destroyed and 5 soldiers were killed in Qalat"
81857,"Kandahar: 13 soldiers were killed and wounded in an explosion in Shaulikot"
81859,"Badakhshan: 6 security points liberated, and a commander of 5 militia killed in the Martyrs Directorate"
81860,"Koner: Attack on a puppet army security post in Sarcano District"
81861,"A militia was wounded in the central district of Baglam"
81862,"Two policemen were injured in Badakhshan wilaya center"
81864,"Brown: An armored vehicle is destroyed and casualties are inflicted on the enemy in Shinwari"
81865,"Badakhshan: Militias were killed in Khash district"
81866,"Balkh: The common enemy soldiers raided civilian homes in Khas Balkh district"
81867,"Balkh: A commander and a policeman joined the mujahideen in the Chamtal district"
81868,"Brown: A puppet militia was killed as a result of an attack on a checkpoint in your siege"
81869,"Khost: A puppet soldier was killed, and others fled in Sabri district"
81871,"Khost: A puppet police commander was killed in Nader Shah Kot district"
81872,"Cistern destroyed in Ghazni district center"
81873,"Khost: A puppet commander was injured as a result of a mine explosion in Ismail Khel"
81874,"Kabul: Rockets are fired at the enemy's headquarters in Mushi"
81875,"Takhar: 6 policemen were killed and 13 others were wounded in Ashkamish district"
81876,"A soldier joined the mujahideen in the Nangarhar district"
81878,"Attack on the enemy convoy, the destruction of 2 armored vehicles and 5 trucks, and the killing and wounding of 11 soldiers in the Logger State Center"
81879,"Balkh: An armored vehicle was destroyed, and 5 soldiers were killed in the Khas Balkh district"
81880,"Badakhshan: 5 checkpoints were liberated and a commander was wounded with 6 militiamen in Keshm district"
81881,"Takhar: liberating a checkpoint and killing and wounding a number of soldiers in the Bel Kharkar district"
81883,"Badghis: Attack on enemy soldiers in Ghor Mag District"
81884,"Kandahar: A mine exploded on the enemy's armored vehicle in Shaulikot"
81885,"A puppet commander was killed in Kandahar city"
81886,"Kandahar: enemy attacks were repelled in Panjwayi District"
81888,"A commander was killed with 3 soldiers in the center of Ghazni Province"
81889,"Zabul: An armored vehicle was destroyed and all its soldiers were killed in the Shahr-e-Safa district"
81890,"Helmand: A policeman and soldier sniper rifle in Siraj River"
81892,"Herat: A puppet soldier was killed in the Rabat Sanji district"
81893,"Herat: Rocket attack on Shindand Air Base, killing and wounding 3 pilots and 7 soldiers"
81896,"Herat: Militia surrender to the mujahideen in Shindand district"
81899,"Kandahar: The puppet commander (Pashtun) was killed in Zari district"
81900,"Helmand: Explosions in puppet army soldiers in Siraj River"
81901,"Helmand: Two soldiers were targeted in Marjah district"
81902,"Zabol: Commander Aslam was wounded and his car was destroyed in Qalat"
81903,"Zabul: liberating a military headquarters, an armored facility, and a quantity of equipment in the Qalat district"
81904,"Farah: A security post was liberated and 3 soldiers were killed in the Wilaya center"
81905,"Badghis: Surrender of a soldier to the mujahideen in the district of Senk Hatch"
81907,"Kunduz: A militia agent was wounded as a result of an attack on a security post in Imam Saheb"
81908,"Balkh: A militia agent was killed in Garbolk"
81909,"Ghazni: 3 soldiers were killed and wounded in the Abid District"
81911,"Kabul: 3 soldiers were killed and wounded as a result of an attack on a security post in Khakjbar"
81913,"Wardak Square: Two soldiers were killed and another wounded in Narakh district"
81914,"Kabul: An attack on a security headquarters building in Chaldra"
81916,"Balkh: The commander of (Shah Rahman) battalion was killed in Charbulak District"
81917,"Ghazni: 4 puppet soldiers were killed in Khawaja Omari district"
81918,"Balkh: One soldier was killed and another wounded in the district of Chamtal"
81919,"Brown: Militia surrender to the mujahideen in Shinwari district"
81920,"Laghman: One soldier was killed and another wounded in Qarghi district"
81921,"Khost: 3 puppet soldiers were killed and wounded in Musa Khail District"
81922,"Khost: An enemy Ranger car was exploded in Musa Khail District"
81923,"Baghlan: Two fuel tanks for the occupiers were burned in the Balkhmari district"
81924,"Kabul: Two Ranger cars were destroyed, and 8 puppet soldiers were killed and wounded in Sarobi District"
81926,"Herat: Militants were killed in the Rabat Sanji district"
81937,"The assassination of an interpreter of the American soldiers in Khost State upon his return from America"
81939,"Sniping two puppet soldiers in Nadali district, Helmand province"
81940,"Liberation of an important enemy security checkpoint in the Spin Boldak district of Kandahar, killing 12 puppet soldiers and seizing their weapons"
81942,"A militia agent was killed and others wounded in a surprise attack in Shindand District, Herat state"
81943,"6 Special Agent Forces were killed and 5 others were wounded, including a group leader, in a missile attack on Herat Airport"
81945,"The escape of enemy soldiers from a security checkpoint for them in the district of Shinki in the state of Zabul"
81946,"A sniper rifle of a puppet soldier in the Siuri district of the state of Zabul"
81948,"Two soldiers surrender to the mujahideen in Khost province"
81950,"Eight puppet soldiers were killed and wounded in two operations in Mohamed Agha district, Logger state"
81951,"3 puppet soldiers were killed in Mohamed Agha district, Logger state"
81952,"The capture of a militia member in two centers in Baghlan"
81954,"The liquidation of two puppet soldiers in an explosion in Sarobi district, Kabul state"
81955,"Snipe two agent soldiers in the state of Luger"
81959,"5 soldiers were killed and wounded and a security checkpoint was liberated in the Darqad district of Takhar province"
81960,"The enemy's security checkpoint was sabotaged in Kapisa state and a car was torched for them"
81961,"4 puppet soldiers were killed and wounded in Derim District, Badakhshan Province"
81962,"8 puppet policemen were wounded in Nadershah Kot district, Khost state"
81964,"The killing of 6 puppet soldiers in the Meond district of Kandahar"
81965,"Liberation of a security checkpoint and the destruction of two armored vehicles in Boldak, Kandahar"
81966,"Liberation of a military barracks and 4 security checkpoints for the enemy in the Gujaran district of Daikandi state"
81967,"A commander and 7 puppet soldiers were killed in an Inghmasi attack in Zari district in Kandahar province"
81969,"3 soldiers were killed and wounded in an explosion in Muqar District, Ghazni Province"
81970,"Two active soldiers were killed in an attack on a security checkpoint in Sayed Abad, Maidan Wardak state"
81971,"A puppet commander was killed and 2 of his bodyguards were wounded in Tjab district, Kapisa state"
81973,"Killing and wounding 8 puppet soldiers in Shulgarh district, Balkh province"
81974,"The escape of the enemy soldiers from a security checkpoint important to them in the Balabluk district, Farah state"
81976,"A mortar attack on the enemy's center in the Bashtroud district of Farah state"
81977,"Liberating two checkpoints, killing 3 puppet soldiers and wounding 2 others in Tourah district, Ghor wilaya"
81978,"The killing of two puppet soldiers in Shahr Safa district, Zabul state"
81980,"An armored vehicle was destroyed and 6 puppet soldiers were killed and wounded in two operations in the Alishink District, Laghman Province"
81981,"4 soldiers were killed in an attack on enemy checkpoints in Ghazni Province"
81982,"3 puppet soldiers were killed and wounded in an attack on a security post in the Moshe district in Kabul"
81983,"3 soldiers were killed in two explosions in Sayed Abad district, Maidan Wardak state"
81984,"The killing of a client commander and targeting the enemy armored vehicle with a missile in the city of Qalat"
81985,"Two puppet soldiers were killed in an attack on an enemy foot patrol in Zabul"
81986,"Sniping of 3 soldiers in separate operations in the Panjwayi district in Nogdhar"
81987,"Liberation of a security checkpoint in Kandahar, killing 5 soldiers, including two commanders, and seizing their weapons"
81989,"Liberation of two enemy security points in Obi district, Herat state, killing 5 puppet soldiers, including an important commander, and wounding 5 others"
81991,"4 soldiers were killed and wounded in Ghazni Province"
81992,"Herat: The wounded militia commander (Khadaidad) died of his wounds in Pashtun Zarghoun district"
81993,"Badghis: 5 civilians were killed and 7 others were wounded in the bombing of the enemy's joint forces in the Ab Kamri district"
81994,"Zabol: 3 soldiers were killed in the Siuri district"
81995,"5 civilians were wounded by enemy fire in the city of Farah"
81996,"Two policemen were killed and 4 others were wounded in Farah State Center"
81998,"Zabul: The enemy's escape from 3 security points in the Mizanah district"
82003,"Samingan: 2 militia members were killed in Ruwi Duab district"
82004,"Destruction of the enemy Ranger car and the killing of 5 puppet policemen in Kunduz province"
82005,"Kapisa: A puppet soldier was killed in the Tjab district"
82006,"Enemy militias kill a woman and two men from among the common people in Sumangan Province"
82007,"Laghman: A puppet soldier was wounded in an attack on an enemy security post in Alinjar district"
82008,"A tactical explosion at the entrance gate to the airport in Khost Province"
82016,"Baghlan: An armored vehicle was destroyed, and all its occupants were killed and wounded in the Gilgah district"
82017,"Two Ranger cars were destroyed, and 14 soldiers were killed and wounded at the Logger State Center"
82018,"Destruction of an armored vehicle, killing and wounding 4 soldiers in the center of Maidan Wardak"
82019,"Kabul: A Ranger car was destroyed, and 3 policemen were killed and wounded in Giladra district"
82020,"Badakhshan: Enemy aircraft bombed the lapis lazuli mine in Karan Manjan district"
82021,"A security post was sabotaged, and 4 soldiers were killed and wounded in the Logger State Center"
82023,"Ghazni: The common enemy soldiers raided civilian homes in Nawa district"
82024,"I was invaded by an attack on an enemy security post in Gilan district"
82025,"Wardak Square: A civilian was martyred and 5 civilians were captured by the common enemy in the Nork district"
82027,"Farah: One soldier was killed and 3 others were injured in Anardara district"
82028,"Helmand: Three guards sniped at a security post in Nad Ali district"
82029,"Baghlan: Liberation of a security post in Dushi district"
82030,"Helmand: An attack on a security post in a district in the Nawa district"
82031,"Herat: Attack on army soldiers and militia members in Shindand district"
82032,"Helmand: Militias killed in Siraj River"
82033,"Helmand: A commander was wounded in Marjah district"
82034,"Zabul: A soldier surrenders to the mujahideen in the Shahr-e-Safa district"
82035,"Zabol: detonation of the enemy's armored vehicle, and two sniping of two soldiers in the Siuri district"
82036,"Zabul: An intelligence employee was injured in the Arghandab district"
82037,"A policeman was injured in Farra State Center"
82041,"Jawzjan: 5 soldiers surrendered in Dokuh and Sheberghan districts"
82042,"An officer and his bodyguard were killed in the Kunduz state center"
82043,"Helmand: 2 armored vehicles destroyed, 9 soldiers killed and wounded in Marjah"
82045,"Kandahar: The director of a third security district was killed in the city of the province"
82046,"Kandahar: Ranger car destroyed in Mancin district"
82047,"Raiding the enemy on civilian homes in the center of Kunduz province"
82048,"Kabul: Two soldiers surrender to the mujahideen in Sarobi district"
82049,"Brown: Ranger car destroyed, 5 soldiers killed in state center"
82051,"Balkh: An armored vehicle was destroyed and two soldiers were wounded in Garbolk district"
82052,"Balkh: Civilians were raided by members of the Safar One Brigade in the Jar Bulk district"
82053,"Kunduz: The commander of a security post was killed in Khanabad"
82054,"Khost: An attack on an enemy security post in Alichiro District"
82056,"Holding a joint session of the Advocacy and Guidance and Education and Education Committees in Khost State"
82057,"5 puppet soldiers were killed and wounded as a result of a collision of an enemy armored vehicle with a tree in Baghlan Province"
82059,"Khost: An enemy vehicle was destroyed and a puppet soldier was wounded in Alichiro District"
82061,"A brutal enemy kills a villager and captures 5 children in Dangam District, Konner State"
82063,"Ghazni: A soldier was killed in Qurbagh district"
82064,"Kapisa: The enemy soldiers raided civilian homes in the Tjab district"
82065,"Balkh: Enemy soldiers raided civilian homes in Charbolk District"
82067,"Brown: A Ranger car was destroyed, and five soldiers were killed and wounded in the Koh Safi district"
82068,"Koner: Ranger is destroyed, and all its occupants are killed and injured in Sarcano District"
82069,"Kapisa: An attack on enemy soldiers in the Tjab district"
82070,"Kandahar: An armored vehicle was destroyed in an armed attack in the Argistan district"
82072,"Zabul: An attack on a security post, and 5 soldiers were killed in Qalat"
82073,"Farah: The Kabul administration soldiers flee from 3 checkpoints in Jalistan district"
82074,"Kandahar: Attack with sniper weapons on an enemy military base in Khakriz District"
82078,"Liberation of a security checkpoint, and the killing of two soldiers and the capture of 6 others with their weapons, in Herat Province"
82079,"Destruction of two armored vehicles and an enemy vehicle, killing and wounding the soldiers who were traveling in it in the Nawa district in Helmand"
82080,"Balkh: 17 villages in the Shulgarh district entered under the rule of the Mujahideen"
82081,"Wardak Square: Enemy soldiers raided civilian homes in Tashk district"
82082,"Wardak Square: A soldier was killed in an armed attack in Sayed Abad district"
82083,"Balkh: an attack on a security post, and two soldiers were killed in the district of Chamtal"
82086,"The escape of the enemy from large areas in the state of Farah"
82087,"The Mujahideen allowed civilians to collect the harvest of pistachios in the states of Herat and Badghis"
82090,"Balkh: Two soldiers were wounded in the Khas Balkh district"
82091,"Badakhshan: The enemy soldiers demolished a school and killed a teacher in Karan Manjan district"
82092,"Kunduz: 4 soldiers were killed in the Imam Sahib district"
82093,"Koner: Two soldiers were killed as a result of an explosion in Nary District"
82097,"4 militiamen surrender in Ajrestan and Gizab districts in Daikandi state"
82098,"Zabul: The enemy soldiers bombed the courtyards of civilians in the city of Qalat"
82099,"Zabul: The common enemy soldiers captured 3 Shayban in the Shahr-e-Safa district"
82100,"Zabul: A policeman surrenders to the mujahideen in the Mizanah district"
82101,"Kandahar: 4 soldiers were killed and wounded in Arghandab district"
82102,"Helmand: 4 soldiers were killed in the district of Sinjin"
82103,"Helmand: A soldier with a feeling kills 4 soldiers in Sinjin district"
82104,"Helmand: An attack on a security post, and a guard was killed in the Greshik district"
82105,"Helmand: A police sniping between the districts of Greshik and Sinjin"
82107,"Balkh: Militants killed in Charbolk District"
82109,"Jawzjan: Two soldiers joined the mujahideen in Meridian district"
82110,"Kapisa: Two commandos were wounded in Tjab district"
82111,"Farah: 3 soldiers were captured in the state center"
82112,"Farah: One puppet soldier was killed and another wounded in Bashtroud"
82113,"Balkh: Attack on enemy base, 5 soldiers killed in Charbolk District"
82114,"Khost: Attack on the meeting held at Sabri district headquarters"
82116,"Kabul: An armored vehicle and a Ranger vehicle were destroyed, and a commander and 3 policemen were killed in Paghman District"
82117,"Ghazni: Soldiers of the common enemy committed heinous crimes in Qurbagh district"
82119,"Destruction of an armored vehicle in an ambush for the mujahideen in the center of Kunduz province"
82120,"Jawzjan: Liberation of a security post, and the arrest of a quantity of weapons in Khanaqah district"
82121,"Takhar: liberating a checkpoint, killing and wounding 4 policemen and capturing two others in the Jhar Ab district"
82122,"Ghazni: A civilian was killed in the bombing of an enemy drone in Qurbagh District"
82123,"Baghlan: Liberation of a security post in Barki District"
82124,"Balkh: 3 soldiers were killed and wounded in an ambush by the mujahideen in the district of Chamtal"
